201501,9호선,고속터미널,388081,43679,429180,45328
201501,9호선,사평,70919,14085,67069,13931
201501,9호선,신논현,911378,47738,891964,45445
201501,1호선,서울역,1890411,238403,1667163,220008
201501,1호선,시청,639441,87392,636014,85689
201501,1호선,종각,1353882,151507,1288680,144579
201501,1호선,종로3가,850077,359530,819933,331098
201501,1호선,종로5가,590927,260643,599790,249804
201501,1호선,동대문,336981,132944,390926,137814
201501,1호선,신설동,374981,124078,363032,118929
201501,1호선,제기동,286925,325941,285937,344372
201501,1호선,청량리(지하),582547,337595,602667,336755
201501,1호선,동묘앞,155556,124838,171171,124116
201501,2호선,시청,684748,59458,668078,55128
201501,2호선,을지로입구,1427247,124219,1428862,116738
201501,2호선,을지로3가,487427,91226,482581,87677
201501,2호선,을지로4가,278668,102038,283483,101500
201501,2호선,동대문역사문화공원,464467,57293,529194,62692
201501,2호선,신당,333981,103736,360531,105256
201501,2호선,상왕십리,240454,55832,228425,56467
201501,2호선,왕십리,528644,55647,459377,48556
201501,2호선,한양대,233685,15593,258301,17006
201501,2호선,뚝섬,370286,62871,392134,63682
201501,2호선,성수,621629,93954,685163,95628
201501,2호선,건대입구,1242112,94803,1372098,100837
201501,2호선,구의,597712,107800,586217,109510
201501,2호선,강변,1419664,142613,1409882,139776
201501,2호선,잠실나루,458205,81507,434608,81919
201501,2호선,잠실,2264435,190683,2035737,177550
201501,2호선,신천,707193,110726,694181,107709
201501,2호선,종합운동장,336914,47450,351289,48785
201501,2호선,삼성,1770447,143217,1810283,135832
201501,2호선,선릉,1521424,199989,1326153,174817
201501,2호선,역삼,1285178,153636,1417505,156383
201501,2호선,강남,3266271,164508,3353256,149186
201501,2호선,교대,1019830,160219,1132386,175213
201501,2호선,서초,593867,76692,606446,76520
201501,2호선,방배,519107,78094,526179,77156
201501,2호선,사당,1167250,185863,1321752,173068
201501,2호선,낙성대,800857,106360,765740,107018
201501,2호선,서울대입구,1389174,213711,1370024,207659
201501,2호선,봉천,575480,146806,525008,146541
201501,2호선,신림,1974870,240679,1930373,244370
201501,2호선,신대방,670303,120496,636477,124073
201501,2호선,구로디지털단지,1765773,154019,1774970,157766
201501,2호선,대림,799262,112084,832942,116732
201501,2호선,신도림,1795527,204079,1778750,198884
201501,2호선,문래,490388,77708,494872,77274
201501,2호선,영등포구청,542338,104387,541379,101556
201501,2호선,당산,613297,69889,663754,73603
201501,2호선,합정,999733,78118,951763,71805
201501,2호선,홍대입구,2156348,121039,2316644,117289
201501,2호선,신촌,1442997,147358,1476389,144985
201501,2호선,이대,559027,73355,576940,75408
201501,2호선,아현,201426,58490,189620,57813
201501,2호선,충정로,280645,53430,303487,52819
201501,2호선,용답,55321,16042,56113,16185
201501,2호선,신답,28913,9901,34082,10642
201501,2호선,신설동,89457,34940,86155,34653
201501,2호선,도림천,21972,5708,24048,6559
201501,2호선,양천구청,168690,43075,181699,44060
201501,2호선,신정네거리,260252,60010,259971,60461
201501,2호선,용두,43967,21837,47048,23827
201501,3호선,지축,25624,10749,26567,12606
201501,3호선,구파발,410177,79263,318255,70901
201501,3호선,연신내,979846,237467,918642,230679
201501,3호선,불광,421650,138576,463422,152404
201501,3호선,녹번,369269,81559,306792,81050
201501,3호선,홍제,450397,147589,414511,146149
201501,3호선,무악재,96852,33402,91663,35954
201501,3호선,독립문,151167,70110,155842,69443
201501,3호선,경복궁,599252,86312,644005,83597
201501,3호선,안국,661781,129205,720816,140319
201501,3호선,종로3가,192798,84748,267603,91528
201501,3호선,을지로3가,211335,62868,250352,62715
201501,3호선,충무로,38,1,0,0
201501,3호선,동대입구,267904,37601,296406,39943
201501,3호선,약수,349755,86639,329772,84094
201501,3호선,금호,185700,50649,166605,49641
201501,3호선,옥수,252387,54722,262774,55705
201501,3호선,압구정,1041322,143441,1159966,141878
201501,3호선,신사,907423,77547,990332,74949
201501,3호선,잠원,142654,32706,138225,31910
201501,3호선,고속터미널,1624401,186438,1680989,183737
201501,3호선,교대,355356,63236,265021,43071
201501,3호선,남부터미널,995046,125313,1024694,126069
201501,3호선,양재,1094512,156175,1179984,157336
201501,3호선,매봉,299315,53750,286302,48664
201501,3호선,도곡,196997,28023,181377,22771
201501,3호선,대치,311663,53617,288566,50954
201501,3호선,학여울,85583,20864,88449,20021
201501,3호선,대청,274518,46831,237865,43851
201501,3호선,일원,226673,58452,240245,59752
201501,3호선,수서,291181,76206,302218,75025
201501,3호선,가락시장,211871,59569,192147,56763
201501,3호선,경찰병원,185160,34910,182259,35140
201501,3호선,오금,180851,22683,157370,21149
201501,4호선,당고개,302175,88808,279763,87942
201501,4호선,상계,536173,111349,470361,110241
201501,4호선,노원,626466,87596,710718,86392
201501,4호선,창동,715599,175012,784879,182202
201501,4호선,쌍문,852351,161885,716160,155317
201501,4호선,수유(강북구청),1110438,244990,1073695,244184
201501,4호선,미아,429323,129236,381799,128819
201501,4호선,미아사거리,837781,187322,806517,188717
201501,4호선,길음,666658,144173,619459,146452
201501,4호선,성신여대입구,661018,100675,605985,96650
201501,4호선,한성대입구,381209,78298,364110,77559
201501,4호선,혜화,1211915,126200,1270131,126020
201501,4호선,동대문,588698,141139,624002,134293
201501,4호선,동대문역사문화공원,610788,69991,557234,63706
201501,4호선,충무로,829737,132387,867245,133898
201501,4호선,명동,1113556,73513,1221559,76192
201501,4호선,회현,663292,185376,717745,185231
201501,4호선,서울역,277180,37498,520174,48572
201501,4호선,숙대입구,426269,59564,421753,56862
201502,6호선,연신내,15,0,0,0
201502,8호선,몽촌토성,132475,30244,143016,30013
201502,8호선,잠실,237115,40769,287025,37244
201502,8호선,석촌,188883,46955,199654,47330
201502,8호선,송파,106320,28293,108366,28984
201502,8호선,가락시장,129435,40657,156679,40744
201502,8호선,문정,119153,23105,113739,22883
201502,8호선,장지,278823,42817,269382,40987
201502,8호선,복정,155389,25305,109057,22620
201502,8호선,산성,152957,32977,144568,36192
201502,8호선,남한산성입구,299269,60408,263807,57889
201502,8호선,단대오거리,267862,56181,253039,50619
201502,8호선,신흥,105274,40237,110140,40697
201502,8호선,수진,104428,33112,95491,32191
201502,8호선,모란,81119,41670,62698,29057
201502,9호선,개화,126117,23906,77128,17658
201502,9호선,김포공항,221046,14795,259203,15848
201502,9호선,공항시장,61629,17702,69179,19457
201502,9호선,신방화,149035,33195,141836,33159
201502,9호선,마곡나루,41948,6000,38901,6095
201502,9호선,양천향교,143186,30436,139234,30191
201502,9호선,가양,409417,96275,390229,93471
201502,9호선,증미,160793,34852,165318,35465
201502,9호선,등촌,225282,64780,218034,64509
201502,9호선,염창,319535,45386,311190,45026
201502,9호선,신목동,90305,13305,76299,12287
201502,9호선,선유도,142404,20003,139423,19361
201502,9호선,당산,356649,46107,326101,43028
201502,9호선,국회의사당,326130,41231,330521,35646
201502,9호선,여의도,391700,27896,389917,26287
201502,9호선,샛강,122900,20070,124934,19344
201502,9호선,노량진,701291,101257,743234,105648
201502,9호선,노들,101163,23908,82305,22123
201502,9호선,흑석(중앙대입구),214241,46874,220927,47978
201502,9호선,동작,36124,10467,24923,8851
201502,9호선,구반포,67812,18433,72918,19075
201502,9호선,신반포,60093,16752,60434,17086
201502,9호선,고속터미널,362651,37803,408727,39444
201502,9호선,사평,59669,12371,55927,12266
201502,9호선,신논현,749998,40208,734533,38761
201502,1호선,서울역,1688548,203854,1490571,187730
201502,1호선,시청,520415,76798,516568,75991
201502,1호선,종각,1105535,130843,1041530,124347
201502,1호선,종로3가,691413,311170,654549,285413
201502,1호선,종로5가,502934,218966,512176,210899
201502,1호선,동대문,312964,114839,368884,118684
201502,1호선,신설동,317717,105714,308150,101048
201502,1호선,제기동,251837,306067,252779,326092
201502,1호선,청량리(지하),510467,302236,532712,304045
201502,1호선,동묘앞,147391,111192,164950,111631
201502,2호선,시청,574644,50153,548162,46989
201502,2호선,을지로입구,1260227,103220,1244278,96472
201502,2호선,을지로3가,412152,76154,404537,73766
201502,2호선,을지로4가,247633,84512,251474,84421
201502,2호선,동대문역사문화공원,411686,47309,468276,52341
201502,2호선,신당,288968,90185,309436,91186
201502,2호선,상왕십리,206327,47350,195807,48056
201502,2호선,왕십리(성동구청),451549,47568,393426,41001
201502,2호선,한양대,196034,13518,225815,14905
201502,2호선,뚝섬,320480,53990,337990,54747
201502,2호선,성수,521146,78113,573668,79600
201502,2호선,건대입구,1080730,82048,1192136,85812
201502,2호선,구의,509138,90279,499876,92002
201502,2호선,강변,1270065,123373,1275631,121142
201502,2호선,잠실나루,386092,70838,366156,71502
201502,2호선,잠실,1994937,162117,1797395,150599
201502,2호선,신천,602401,94756,594669,92524
201502,2호선,종합운동장,275925,39103,288201,40568
201502,2호선,삼성,1499698,118671,1527666,112043
201502,2호선,선릉,1239249,161762,1079062,141208
201502,2호선,역삼,1065617,126357,1169741,128311
201502,2호선,강남,2681119,134417,2742084,121545
201502,2호선,교대,829298,132475,915160,144461
201502,2호선,서초,499727,66463,504590,66884
201502,2호선,방배,436275,66775,441492,66134
201502,2호선,사당,964842,152650,1097418,142546
201502,2호선,낙성대,678706,92044,646872,92614
201502,2호선,서울대입구,1169942,180949,1150867,175824
201502,2호선,봉천,493970,124451,449762,123998
201502,2호선,신림,1697027,207538,1658653,210596
201502,2호선,신대방,583140,105092,554977,108139
201502,2호선,구로디지털단지,1504185,134209,1508499,137088
201502,2호선,대림,703957,96896,736406,100881
201502,2호선,신도림,1562137,174684,1554828,169975
201502,2호선,문래,415443,68510,419229,67852
201502,2호선,영등포구청,459436,89732,459294,86927
201502,2호선,당산,516320,59776,561359,63122
201502,2호선,합정,860549,67613,816699,62591
201502,2호선,홍대입구,1937607,103616,2087984,99725
201502,2호선,신촌,1255069,126017,1278896,123921
201502,2호선,이대,508522,67048,528009,69003
201502,2호선,아현,177060,50842,166714,50303
